,gdd,pmm,tmax,tmean,tmin,elevation,exposure,slope,ndvi,ndwi,reci
2021-12-17,0.0,0.0,8.432417,1.8514197,-2.4119663,234.68951,117.24225,13.417278,0.2401760369539261,-0.1154504343867302,0.6373275518417358
2021-12-18,0.0,0.0,7.7376943,1.9027731,-2.463628,234.68951,117.24225,13.417278,0.24274536967277527,-0.11298932880163193,0.6458463072776794
2021-12-19,0.0,0.0,8.23266,1.2588967,-1.9453346,234.68951,117.24225,13.417278,0.2334701418876648,-0.10463045537471771,0.613420844078064
2021-12-20,0.0,0.0,10.505794,1.2258828,-3.8737297,234.68951,117.24225,13.417278,0.2463696151971817,-0.11294568330049515,0.6586349606513977
2021-12-21,0.0,0.0,2.5788054,0.17807661,-5.427071,234.68951,117.24225,13.417278,,,
2021-12-22,0.0,0.0,4.642545,-0.78376323,-4.4961658,234.68951,117.24225,13.417278,0.2391238659620285,-0.11803871393203735,0.632064700126648
2021-12-23,0.0,0.0,1.7087334,-3.1886714,-3.8339314,234.68951,117.24225,13.417278,0.014586402103304863,0.13498273491859436,0.03144212067127228
2021-12-24,0.0,0.0,1.9883957,-0.6724291,-5.6084247,234.68951,117.24225,13.417278,,,
2021-12-25,0.0,0.0,5.388385,2.0764027,1.4415648,234.68951,117.24225,13.417278,,,
2021-12-26,0.0,0.0,7.242154,2.5962017,-1.0166262,234.68951,117.24225,13.417278,,,
2021-12-27,0.0,0.0,6.5386114,4.4597454,2.407371,234.68951,117.24225,13.417278,,,
2021-12-28,0.0,0.0,7.0698385,3.4580061,1.8969747,234.68951,117.24225,13.417278,,,
2021-12-29,0.0,1.5258952,10.078593,5.4879603,0.06013491,234.68951,117.24225,13.417278,-0.11231588572263718,0.171187162399292,-0.20165717601776123
2021-12-30,0.0,0.0,9.003042,5.6452866,1.6408051,234.68951,117.24225,13.417278,0.22711201012134552,-0.07999070733785629,0.5920358300209045
2021-12-31,0.0,0.0,12.270432,5.810022,3.001564,234.68951,117.24225,13.417278,0.24809354543685913,-0.10188142955303192,0.6647897958755493
2022-01-01,0.0,0.0,12.607969,5.746609,1.9560499,234.68951,117.24225,13.417278,0.2694012522697449,-0.1391710489988327,0.7412919998168945
2022-01-02,0.0,0.0,10.209434,3.622834,1.1593062,234.68951,117.24225,13.417278,,,
2022-01-03,0.0,0.0,7.262349,2.6177695,-1.299184,234.68951,117.24225,13.417278,-0.0662907063961029,0.15440548956394196,-0.1224566176533699
2022-01-04,0.0,0.090557404,3.3133655,2.4017355,-0.031184878,234.68951,117.24225,13.417278,,,
2022-01-05,0.0,13.237959,7.0077825,4.78705,2.3884842,234.68951,117.24225,13.417278,,,
2022-01-06,0.0,0.0,10.284279,6.156388,2.780459,234.68951,117.24225,13.417278,0.26346439123153687,-0.14325974881649017,0.7196206450462341
2022-01-07,0.0,0.0,3.2244399,1.287193,-2.7911847,234.68951,117.24225,13.417278,,,
2022-01-08,0.0,0.0,4.734674,-0.2556326,-3.1490963,234.68951,117.24225,13.417278,,,
2022-01-09,0.0,0.0,4.6209707,-0.23061197,-2.3402047,234.68951,117.24225,13.417278,,,
2022-01-10,0.0,0.0,10.2312565,2.9369912,-3.8370614,234.68951,117.24225,13.417278,0.23898746073246002,-0.14689137041568756,0.6312963366508484
2022-01-11,0.0,0.0,9.111988,4.883053,1.0438108,234.68951,117.24225,13.417278,0.24003060162067413,-0.12975141406059265,0.6361265778541565
2022-01-12,0.0,0.0,7.279164,1.3723575,-3.0506608,234.68951,117.24225,13.417278,,,
2022-01-13,0.0,0.0,6.470092,-1.2031406,-5.4268456,234.68951,117.24225,13.417278,0.25525301694869995,-0.149688258767128,0.6891298294067383
2022-01-14,0.0,0.0,8.373792,1.256332,-2.3657613,234.68951,117.24225,13.417278,,,
2022-01-15,0.0,0.0,11.034179,2.5749245,-1.4554555,234.68951,117.24225,13.417278,0.24314579367637634,-0.12340240180492401,0.6480531096458435
2022-01-16,0.0,0.0,8.986999,2.2678895,-1.4370435,234.68951,117.24225,13.417278,0.24660268425941467,-0.14407944679260254,0.6580235958099365
2022-01-17,0.0,0.0,13.731425,4.8467255,-1.6748847,234.68951,117.24225,13.417278,0.25775620341300964,-0.15505237877368927,0.7007789611816406
2022-01-18,0.0,0.0,12.000634,6.666285,-0.5354432,234.68951,117.24225,13.417278,0.256883442401886,-0.15041574835777283,0.6987032890319824
2022-01-19,0.0,0.0,6.701857,1.4920824,-3.6958525,234.68951,117.24225,13.417278,,,
2022-01-20,0.0,0.0,10.947875,2.5982087,-1.4378148,234.68951,117.24225,13.417278,0.25519055128097534,-0.16613216698169708,0.6906967759132385
2022-01-21,0.0,0.0,9.172541,5.5474277,2.2247024,234.68951,117.24225,13.417278,,,
2022-01-22,0.0,0.0,13.315758,2.9734952,-3.242395,234.68951,117.24225,13.417278,,,
2022-01-23,0.0,0.0,11.929354,2.5399325,-2.6369786,234.68951,117.24225,13.417278,0.23794955015182495,-0.14722952246665955,0.629462718963623
2022-01-24,0.0,0.0,7.841958,1.0643764,-2.7322943,234.68951,117.24225,13.417278,0.22942350804805756,-0.13284853100776672,0.6010538339614868
2022-01-25,0.0,0.0,6.4527273,0.27344427,-3.864612,234.68951,117.24225,13.417278,0.17999772727489471,-0.08332210034132004,0.44181573390960693
2022-01-26,0.0,0.0,9.649045,1.917185,-2.1249804,234.68951,117.24225,13.417278,0.23297937214374542,-0.13299402594566345,0.611237645149231
2022-01-27,0.0,0.0,5.703515,0.7925401,-2.3456385,234.68951,117.24225,13.417278,-0.15185391902923584,0.20758533477783203,-0.26350468397140503
2022-01-28,0.0,0.0,13.14782,2.4811149,-3.7123263,234.68951,117.24225,13.417278,0.2505517303943634,-0.17764705419540405,0.6734824180603027
2022-01-29,0.0,0.0,9.142197,3.3421843,-2.2881095,234.68951,117.24225,13.417278,,,
2022-01-30,0.0,0.0,18.730436,4.327079,-3.034596,234.68951,117.24225,13.417278,0.23751407861709595,-0.15742477774620056,0.6277488470077515
2022-01-31,0.0,0.046175994,11.462899,5.6795115,0.31564072,234.68951,117.24225,13.417278,0.2203024923801422,-0.13963894546031952,0.5689448714256287
2022-02-01,0.0,0.0,12.836621,7.3722787,3.469756,234.68951,117.24225,13.417278,,,
2022-02-02,0.0,0.2193046,10.485581,6.662757,2.3368382,234.68951,117.24225,13.417278,-0.1962401568889618,0.2482118159532547,-0.32802316546440125
2022-02-03,0.0,0.0,13.372247,6.5664597,1.6075045,234.68951,117.24225,13.417278,0.19679710268974304,-0.12302635610103607,0.4926811158657074
2022-02-04,0.0,0.0,10.440295,4.682082,0.47793055,234.68951,117.24225,13.417278,0.20251242816448212,-0.10556180030107498,0.510744571685791
2022-02-05,0.0,0.0,12.571627,4.582131,-1.1706132,234.68951,117.24225,13.417278,0.24410967528820038,-0.1620240956544876,0.6494728922843933
2022-02-06,0.0,0.0,8.71102,2.1914222,-2.561885,234.68951,117.24225,13.417278,,,
2022-02-07,0.0,3.802882,10.353853,5.8688407,0.5180968,234.68951,117.24225,13.417278,,,
2022-02-08,0.0,0.0,12.648437,6.5166078,-0.12703577,234.68951,117.24225,13.417278,,,
2022-02-09,0.0,0.0,12.913727,4.1347804,-0.6581051,234.68951,117.24225,13.417278,0.24509215354919434,-0.1646493524312973,0.6529455184936523
2022-02-10,0.0,0.0,11.350565,4.5456457,-2.4382725,234.68951,117.24225,13.417278,0.2493346780538559,-0.16118745505809784,0.6680437922477722
2022-02-11,0.0,0.0,12.3327465,6.9330025,2.4922936,234.68951,117.24225,13.417278,,,
2022-02-12,0.0,0.0,10.089851,4.635443,-0.028242243,234.68951,117.24225,13.417278,0.2538934350013733,-0.17206089198589325,0.6856754422187805
2022-02-13,0.0,0.0,8.568754,1.3209629,-4.247044,234.68951,117.24225,13.417278,,,
2022-02-14,0.0,0.30752918,8.144754,1.1977644,-4.1489124,234.68951,117.24225,13.417278,0.22579187154769897,-0.1391630470752716,0.5865143537521362
2022-02-15,0.0,24.923649,2.8339977,1.8290718,0.47333002,234.68951,117.24225,13.417278,,,
2022-02-16,0.0,0.0,7.17987,2.1485116,-2.1043189,234.68951,117.24225,13.417278,-0.17130813002586365,0.20335553586483002,-0.2924472689628601
2022-02-17,0.0,0.0,11.201935,3.518491,-1.0173846,234.68951,117.24225,13.417278,0.18057769536972046,-0.07467587292194366,0.44634073972702026
2022-02-18,0.0,0.0,12.089833,5.2069845,-0.3976051,234.68951,117.24225,13.417278,0.16008837521076202,-0.0666155219078064,0.3842158615589142
2022-02-19,0.0,0.0,12.521156,8.520571,4.9734306,234.68951,117.24225,13.417278,,,
2022-02-20,0.0,0.0,15.359839,6.9897113,1.765151,234.68951,117.24225,13.417278,0.2959345579147339,-0.21333812177181244,0.846729576587677
2022-02-21,0.0,0.21876764,13.442932,7.1512604,3.037326,234.68951,117.24225,13.417278,,,
2022-02-22,0.0,0.0,15.460382,8.37781,0.45790616,234.68951,117.24225,13.417278,0.21494299173355103,-0.10607731342315674,0.5566904544830322
2022-02-23,0.0,0.0,16.536444,6.9512258,1.5526952,234.68951,117.24225,13.417278,0.28672051429748535,-0.18492327630519867,0.8096715807914734
2022-02-24,0.0,0.0,16.536444,6.9512258,1.5526952,234.68951,117.24225,13.417278,0.28672051429748535,-0.18492327630519867,0.8096715807914734
2022-02-25,0.0,0.0,15.695575,6.4693527,0.7466602,234.68951,117.24225,13.417278,0.27929452061653137,-0.18269634246826172,0.7796949744224548
2022-02-26,0.0,0.0,13.145888,7.548507,1.088935,234.68951,117.24225,13.417278,0.2943812310695648,-0.2081567943096161,0.8410287499427795
2022-02-27,0.0,0.0,11.979483,4.1502233,-0.8620397,234.68951,117.24225,13.417278,0.3048502206802368,-0.21093536913394928,0.8848907947540283
2022-02-28,0.0,0.0,14.961307,5.910266,-2.4379628,234.68951,117.24225,13.417278,0.2913147211074829,-0.17522931098937988,0.830227255821228
2022-03-01,0.0,0.0,11.026741,5.4649076,-1.272477,234.68951,117.24225,13.417278,0.27272850275039673,-0.17635810375213623,0.755068302154541
2022-03-02,0.0,0.0,12.257337,4.037055,-2.4347396,234.68951,117.24225,13.417278,0.2730688452720642,-0.17980624735355377,0.7578172087669373
2022-03-03,0.0,0.0,15.865763,6.4417725,0.024516255,234.68951,117.24225,13.417278,,,
2022-03-04,0.0,0.0,14.866607,6.5807443,-0.11326122,234.68951,117.24225,13.417278,0.25196677446365356,-0.15929995477199554,0.6780487895011902
2022-03-05,0.0,0.0,12.465024,4.30693,-1.8675581,234.68951,117.24225,13.417278,,,
2022-03-06,0.0,0.0,11.222968,5.323288,-0.2654483,234.68951,117.24225,13.417278,0.27831408381462097,-0.18186461925506592,0.7772780060768127
2022-03-07,0.0,0.0,11.922045,3.4720922,-2.586262,234.68951,117.24225,13.417278,0.27383118867874146,-0.17196962237358093,0.760503351688385
2022-03-08,0.0,0.0,10.234321,4.562984,-0.45323706,234.68951,117.24225,13.417278,,,
2022-03-09,0.0,0.0,14.6096525,5.509091,-1.7770262,234.68951,117.24225,13.417278,0.2775726020336151,-0.18712346255779266,0.7742224335670471
2022-03-10,0.0,0.0,16.9193,6.5278397,-1.5107836,234.68951,117.24225,13.417278,0.30066174268722534,-0.22524292767047882,0.865948498249054
2022-03-11,0.0,0.0,12.080107,6.5056796,-0.13178141,234.68951,117.24225,13.417278,0.14322704076766968,-0.04601132869720459,0.3357103765010834
2022-03-12,0.0,0.0,11.690283,7.1610823,3.2178578,234.68951,117.24225,13.417278,,,
2022-03-13,0.0,0.0,13.356612,5.9924912,-2.0235593,234.68951,117.24225,13.417278,0.2602355182170868,-0.17329907417297363,0.7077043056488037
2022-03-14,0.0,0.0,15.816625,7.2283745,-0.030654576,234.68951,117.24225,13.417278,0.29209277033805847,-0.20168492197990417,0.8326879739761353
2022-03-15,0.0,0.0,10.0789175,6.471722,3.6291158,234.68951,117.24225,13.417278,,,
2022-03-16,0.0,0.0,15.679231,8.664029,1.8889338,234.68951,117.24225,13.417278,0.07768130302429199,0.005765132140368223,0.1690511554479599
2022-03-17,0.0,0.0,14.653239,9.809397,4.6024194,234.68951,117.24225,13.417278,-0.1025313287973404,0.16714905202388763,-0.1858944594860077
2022-03-18,2.9185715,0.0,18.916048,12.078208,6.92218,234.68951,117.24225,13.417278,0.05905347317457199,0.015027771703898907,0.1260470449924469
2022-03-19,0.0,0.0,17.06709,9.432679,2.790797,234.68951,117.24225,13.417278,0.28972721099853516,-0.19098302721977234,0.8234765529632568
2022-03-20,0.0,0.0,15.096257,8.378607,2.156593,234.68951,117.24225,13.417278,,,
2022-03-21,0.0,0.0,16.263092,8.133492,1.0098218,234.68951,117.24225,13.417278,,,
2022-03-22,0.0,0.0,18.631342,8.695498,0.5761765,234.68951,117.24225,13.417278,0.3328874707221985,-0.24244748055934906,1.0050129890441895
2022-03-23,1.1071428,0.0,20.288866,10.549742,1.9230603,234.68951,117.24225,13.417278,0.3205878436565399,-0.23143339157104492,0.9539101123809814
2022-03-24,2.837143,0.0,23.230581,12.192678,2.44384,234.68951,117.24225,13.417278,0.31701135635375977,-0.23053975403308868,0.9375790357589722
2022-03-25,3.0200002,0.0,22.770449,13.077149,3.2702062,234.68951,117.24225,13.417278,0.2977045774459839,-0.18967808783054352,0.8544499278068542
2022-03-26,3.28,0.0,22.898901,13.189072,3.659,234.68951,117.24225,13.417278,0.2788248062133789,-0.1691821962594986,0.7790324091911316
2022-03-27,3.9814286,0.0,23.13446,13.792548,4.8254275,234.68951,117.24225,13.417278,,,
2022-03-28,4.1385713,0.0,23.211653,13.757797,5.06338,234.68951,117.24225,13.417278,0.28130674362182617,-0.1747269183397293,0.7990638613700867
2022-03-29,1.822857,0.0,18.834766,11.83816,4.811255,234.68951,117.24225,13.417278,,,
2022-03-30,0.0,1.3274783,11.067862,8.874079,5.952413,234.68951,117.24225,13.417278,,,
2022-03-31,1.8128573,1.7422392,15.800578,11.4116335,7.8254104,234.68951,117.24225,13.417278,,,
2022-04-01,0.0,21.960814,11.133412,8.049695,6.4926248,234.68951,117.24225,13.417278,,,
2022-04-02,0.0,11.359645,7.1020355,5.9603677,4.3544445,234.68951,117.24225,13.417278,,,
2022-04-03,0.0,0.020834487,12.291281,6.961193,1.1985779,234.68951,117.24225,13.417278,0.3418010175228119,-0.21206989884376526,1.0505256652832031
2022-04-04,0.0,0.047860358,13.203881,8.035098,3.7218058,234.68951,117.24225,13.417278,,,
2022-04-05,0.25,0.0,18.680363,10.169243,1.8213065,234.68951,117.24225,13.417278,0.36646363139152527,-0.21851420402526855,1.1743946075439453
2022-04-06,1.9285715,0.0,19.823093,11.8084345,4.0340466,234.68951,117.24225,13.417278,,,
2022-04-07,5.5314283,0.068910725,20.61458,14.640969,10.448118,234.68951,117.24225,13.417278,0.20566770434379578,-0.11136312037706375,0.5334372520446777
2022-04-08,4.801429,3.4290662,23.574066,14.74576,6.02861,234.68951,117.24225,13.417278,0.3880916237831116,-0.2483498603105545,1.2802225351333618
2022-04-09,1.5385715,0.00072818686,15.020292,12.212705,8.063067,234.68951,117.24225,13.417278,,,
2022-04-10,0.0,0.0,16.87215,10.077421,2.812075,234.68951,117.24225,13.417278,0.4332233667373657,-0.2908693850040436,1.5513620376586914
2022-04-11,0.65999997,0.0,18.720959,10.337294,2.6016812,234.68951,117.24225,13.417278,0.44002199172973633,-0.2856356203556061,1.5956284999847412
2022-04-12,2.5328572,0.0,20.845964,12.431944,4.219355,234.68951,117.24225,13.417278,0.3524182140827179,-0.2000914216041565,1.0962954759597778
2022-04-13,3.8342855,0.0,21.669079,13.893579,5.9954534,234.68951,117.24225,13.417278,0.348142147064209,-0.19674259424209595,1.0756334066390991
2022-04-14,6.85,0.0,26.382206,16.034071,7.315154,234.68951,117.24225,13.417278,0.44593966007232666,-0.2823536992073059,1.628362774848938
2022-04-15,8.528571,0.0,27.976084,17.692442,9.075151,234.68951,117.24225,13.417278,,,
2022-04-16,6.3585715,0.0,24.227316,17.22756,8.492152,234.68951,117.24225,13.417278,0.4666641056537628,-0.32570889592170715,1.7774590253829956
2022-04-17,4.717143,0.0,23.377686,14.091655,6.0564766,234.68951,117.24225,13.417278,0.4706091582775116,-0.3180046081542969,1.8031033277511597
2022-04-18,3.375714,0.12286925,22.618023,12.749039,4.1349134,234.68951,117.24225,13.417278,0.35491830110549927,-0.21499894559383392,1.1087019443511963
2022-04-19,2.4042857,0.0,20.686415,13.716762,4.126777,234.68951,117.24225,13.417278,0.4724714756011963,-0.32049453258514404,1.8213914632797241
2022-04-20,1.6657143,0.0,16.832258,12.694343,6.499206,234.68951,117.24225,13.417278,0.3599826991558075,-0.19595782458782196,1.1512062549591064
2022-04-21,2.2428572,0.0,15.222052,12.699553,9.26583,234.68951,117.24225,13.417278,,,
2022-04-22,2.65,0.06793583,16.54891,12.724648,8.751519,234.68951,117.24225,13.417278,,,
2022-04-23,4.5099998,4.685164,17.829477,13.873855,11.189127,234.68951,117.24225,13.417278,,,
2022-04-24,2.2971427,10.984912,16.181885,12.014368,8.411587,234.68951,117.24225,13.417278,,,
2022-04-25,4.1771426,14.268271,20.664804,13.273349,7.6915064,234.68951,117.24225,13.417278,,,
2022-04-26,2.742857,3.6692638,17.628057,11.999245,7.8600793,234.68951,117.24225,13.417278,,,
2022-04-27,3.7557142,0.0,22.416546,13.171039,5.0911727,234.68951,117.24225,13.417278,0.5195074677467346,-0.32951655983924866,2.2129809856414795
2022-04-28,5.882857,0.0,25.057148,15.270319,6.709141,234.68951,117.24225,13.417278,0.5140630602836609,-0.3135194182395935,2.154287099838257
2022-04-29,6.0042853,0.0,24.008547,16.316168,7.998611,234.68951,117.24225,13.417278,0.502981960773468,-0.3109431862831116,2.0589077472686768
2022-04-30,5.5114284,2.2692761,20.004517,14.716025,11.02104,234.68951,117.24225,13.417278,,,
2022-05-01,5.5114284,2.2692761,20.004517,14.716025,11.02104,234.68951,117.24225,13.417278,,,
2022-05-02,4.5628576,0.0,20.328856,14.020715,8.791261,234.68951,117.24225,13.417278,,,
2022-05-03,5.1657143,0.032698683,23.375248,15.560451,6.955802,234.68951,117.24225,13.417278,,,
2022-05-04,5.25,1.0643828,20.818455,14.968186,9.682887,234.68951,117.24225,13.417278,,,
2022-05-05,4.2914286,1.3351165,19.072699,14.614393,9.509053,234.68951,117.24225,13.417278,,,
2022-05-06,5.8914285,4.7515693,20.009275,15.040741,11.772398,234.68951,117.24225,13.417278,,,
2022-05-07,5.765714,0.0,19.51813,15.461824,12.010867,234.68951,117.24225,13.417278,,,
2022-05-08,6.134286,0.08858965,20.112385,15.744795,12.158288,234.68951,117.24225,13.417278,,,
2022-05-09,7.5800004,0.08049254,23.8519,17.278387,11.307433,234.68951,117.24225,13.417278,,,
2022-05-10,9.984285,0.0,28.122019,19.524868,11.845118,234.68951,117.24225,13.417278,,,
2022-05-11,10.592857,0.0,29.449423,20.468485,11.733735,234.68951,117.24225,13.417278,0.3624282479286194,-0.2154965102672577,1.143242359161377
2022-05-12,10.592857,0.0,29.449423,20.468485,11.733735,234.68951,117.24225,13.417278,0.3624282479286194,-0.2154965102672577,1.143242359161377
2022-05-13,12.608572,1.1591152,29.104488,21.84348,16.111486,234.68951,117.24225,13.417278,0.3288681209087372,-0.19198551774024963,0.9846732020378113
2022-05-14,10.442857,1.4067795,27.280428,19.70231,13.605317,234.68951,117.24225,13.417278,0.37286123633384705,-0.23805563151836395,1.1978034973144531
2022-05-15,11.555716,0.0,29.747713,21.01015,13.361757,234.68951,117.24225,13.417278,0.2835422456264496,-0.13627344369888306,0.7942929267883301
2022-05-16,12.7157135,9.372626,28.836237,20.725384,16.593763,234.68951,117.24225,13.417278,0.32545140385627747,-0.17801102995872498,0.9693803191184998
2022-05-17,11.801429,0.0,30.727783,21.686872,12.87343,234.68951,117.24225,13.417278,,,
2022-05-18,12.947144,0.0,30.578869,21.969883,15.316458,234.68951,117.24225,13.417278,0.3113331198692322,-0.17601974308490753,0.9216856956481934
2022-05-19,14.211428,0.38982445,29.064285,23.947475,19.357862,234.68951,117.24225,13.417278,,,
2022-05-20,12.93,1.0173217,30.470407,23.079855,15.388445,234.68951,117.24225,13.417278,,,
2022-05-21,14.037143,0.0,31.421936,23.920568,16.652603,234.68951,117.24225,13.417278,,,
2022-05-22,12.374286,4.8254194,29.116764,22.73887,15.634307,234.68951,117.24225,13.417278,0.3254906237125397,-0.190658301115036,0.9722549915313721
2022-05-23,12.900001,0.31745306,29.460255,22.51188,16.336521,234.68951,117.24225,13.417278,,,
2022-05-24,12.872857,7.4670415,29.715405,23.271124,16.029781,234.68951,117.24225,13.417278,0.21201518177986145,-0.09743417799472809,0.5398077964782715
2022-05-25,8.212857,16.935041,21.476759,17.151943,14.948442,234.68951,117.24225,13.417278,-9.55974006652832,-0.030694711953401566,-0.2770531475543976
2022-05-26,11.648572,0.36418036,28.920868,21.247168,14.379431,234.68951,117.24225,13.417278,0.4055840075016022,-0.22043120861053467,1.3834315538406372
2022-05-27,14.248571,0.084208466,30.71847,23.586771,17.777239,234.68951,117.24225,13.417278,0.41266411542892456,-0.24871866405010223,1.4224872589111328
2022-05-28,13.287143,0.0,30.18948,22.891857,16.386324,234.68951,117.24225,13.417278,,,
2022-05-29,3.8157141,5.5018015,17.674456,14.327604,9.957898,234.68951,117.24225,13.417278,,,
2022-05-30,6.2542853,0.01805215,23.551723,15.8389845,8.961668,234.68951,117.24225,13.417278,0.3936951160430908,-0.2443956583738327,1.3121975660324097
2022-05-31,9.884286,0.08579149,25.623182,18.990557,14.148758,234.68951,117.24225,13.417278,0.3931903839111328,-0.22937296330928802,1.3073453903198242
2022-06-01,11.127143,0.0,28.30365,21.350008,13.946229,234.68951,117.24225,13.417278,,,
2022-06-02,12.924285,0.015303777,29.771317,22.854494,16.080048,234.68951,117.24225,13.417278,0.3860570788383484,-0.230664923787117,1.2669456005096436
2022-06-03,12.5199995,8.747594,26.140799,21.37419,18.901197,234.68951,117.24225,13.417278,-0.09362439811229706,0.1712922900915146,-0.17107661068439484
2022-06-04,14.791429,0.09419396,31.597445,23.652811,17.983189,234.68951,117.24225,13.417278,,,
2022-06-05,14.7228565,10.18644,32.590424,23.22711,16.85765,234.68951,117.24225,13.417278,0.4322824478149414,-0.25371989607810974,1.5363281965255737
2022-06-06,12.602858,0.0,31.395506,22.415813,13.807946,234.68951,117.24225,13.417278,0.49405398964881897,-0.3167373239994049,1.9814274311065674
2022-06-07,8.828572,21.068233,22.920225,18.681574,14.735942,234.68951,117.24225,13.417278,,,
2022-06-08,9.840001,2.788359,28.16051,19.823456,11.51925,234.68951,117.24225,13.417278,0.47366341948509216,-0.28398871421813965,1.819299340248108
2022-06-09,9.678572,14.246697,25.369875,19.29923,13.991475,234.68951,117.24225,13.417278,,,
2022-06-10,13.482857,0.0,29.873661,23.165253,17.093466,234.68951,117.24225,13.417278,,,
2022-06-11,12.304286,0.0,31.444464,22.831991,13.161165,234.68951,117.24225,13.417278,,,
2022-06-12,13.481428,0.0,32.28075,23.911753,14.683241,234.68951,117.24225,13.417278,0.5352059006690979,-0.35024338960647583,2.344404697418213
2022-06-13,13.111428,2.0946891,29.406237,23.012081,16.81714,234.68951,117.24225,13.417278,0.5135193467140198,-0.33624017238616943,2.130659818649292
2022-06-14,12.790001,0.0,30.951143,23.314823,14.633204,234.68951,117.24225,13.417278,0.5266532897949219,-0.32788708806037903,2.2498555183410645
2022-06-15,15.578572,0.0,31.358858,24.523226,19.800577,234.68951,117.24225,13.417278,0.47181007266044617,-0.2845720648765564,1.8003664016723633
2022-06-16,15.578572,0.0,31.358858,24.523226,19.800577,234.68951,117.24225,13.417278,0.47181007266044617,-0.2845720648765564,1.8003664016723633
2022-06-17,15.415713,0.0,34.69148,25.075504,16.143625,234.68951,117.24225,13.417278,0.4748910367488861,-0.31348085403442383,1.8243045806884766
2022-06-18,15.405715,0.0,33.444332,25.53372,17.365805,234.68951,117.24225,13.417278,0.4739173948764801,-0.31530794501304626,1.8160898685455322
2022-06-19,16.490002,0.0,33.786823,25.969494,19.195545,234.68951,117.24225,13.417278,0.44278815388679504,-0.2857290506362915,1.599605679512024
2022-06-20,16.391428,0.25391743,33.81124,25.70653,18.9709,234.68951,117.24225,13.417278,0.41578519344329834,-0.26183021068573,1.4335525035858154
2022-06-21,14.928572,35.397877,30.864351,23.079483,18.994936,234.68951,117.24225,13.417278,0.09973080456256866,0.02057996392250061,0.2218714952468872
2022-06-22,10.211428,3.8931046,22.966635,20.105625,17.454647,234.68951,117.24225,13.417278,,,
2022-06-23,15.224286,0.012096363,32.793034,24.226614,17.655285,234.68951,117.24225,13.417278,0.4682125747203827,-0.29016512632369995,1.777929425239563
2022-06-24,14.395715,2.9260375,31.574327,23.795303,17.217836,234.68951,117.24225,13.417278,,,
2022-06-25,12.867143,0.0,31.34569,23.08528,14.3856945,234.68951,117.24225,13.417278,0.4497871696949005,-0.2892337143421173,1.649450659751892
2022-06-26,15.097143,0.0,33.462013,25.473581,16.73079,234.68951,117.24225,13.417278,0.42222175002098083,-0.26347920298576355,1.473123550415039
2022-06-27,17.02143,0.0,34.887196,27.501623,19.154755,234.68951,117.24225,13.417278,0.38514551520347595,-0.22821711003780365,1.2602466344833374
2022-06-28,17.02143,0.0,34.887196,27.501623,19.154755,234.68951,117.24225,13.417278,0.38514551520347595,-0.22821711003780365,1.2602466344833374
2022-06-29,13.474287,0.9636057,29.197422,22.510273,17.750658,234.68951,117.24225,13.417278,,,
2022-06-30,16.684284,1.4220933,34.1368,26.013592,19.232174,234.68951,117.24225,13.417278,0.43636518716812134,-0.295826256275177,1.560543417930603
2022-07-01,16.294285,0.0,33.11545,25.504805,19.476233,234.68951,117.24225,13.417278,,,
2022-07-02,16.207144,0.0,34.62519,26.09721,17.784632,234.68951,117.24225,13.417278,0.40683314204216003,-0.26768362522125244,1.385694980621338
2022-07-03,18.41857,0.0,37.133656,28.532434,19.704546,234.68951,117.24225,13.417278,,,
2022-07-04,13.498571,15.426686,27.975,22.368435,19.023685,234.68951,117.24225,13.417278,,,
2022-07-05,14.28,0.17238529,32.16015,24.165167,16.399792,234.68951,117.24225,13.417278,,,
2022-07-06,14.4800005,0.0,33.265434,25.507004,15.695691,234.68951,117.24225,13.417278,0.4197407066822052,-0.27948233485221863,1.464447259902954
2022-07-07,13.975715,1.4707342,30.044468,24.207922,17.907873,234.68951,117.24225,13.417278,,,
2022-07-08,14.428572,0.14699878,31.457108,24.953312,17.402563,234.68951,117.24225,13.417278,0.38952723145484924,-0.2774502635002136,1.2907382249832153
2022-07-09,12.967143,0.0,32.719673,24.314861,13.214395,234.68951,117.24225,13.417278,0.35313671827316284,-0.246396005153656,1.1034830808639526
2022-07-10,15.055715,0.0,31.85784,24.82881,18.253838,234.68951,117.24225,13.417278,,,
2022-07-11,13.2228565,0.0,31.827726,24.377367,14.616597,234.68951,117.24225,13.417278,,,
2022-07-12,16.651428,0.0,34.08552,25.891535,19.217571,234.68951,117.24225,13.417278,,,
2022-07-13,15.178572,0.0,34.683723,25.205624,15.671774,234.68951,117.24225,13.417278,0.31648319959640503,-0.23041008412837982,0.9341737627983093
2022-07-14,17.234285,0.0,34.623978,26.635302,19.843426,234.68951,117.24225,13.417278,,,
2022-07-15,18.734285,0.18307884,37.709934,27.790682,19.759548,234.68951,117.24225,13.417278,,,
2022-07-16,18.47857,0.6101695,36.24721,28.102768,20.709211,234.68951,117.24225,13.417278,0.30222028493881226,-0.2081078290939331,0.8751943111419678
2022-07-17,16.534286,0.0,34.951633,24.7768,18.113785,234.68951,117.24225,13.417278,0.29058441519737244,-0.21141207218170166,0.8251616954803467
2022-07-18,19.544285,0.0,36.848278,29.419184,22.244543,234.68951,117.24225,13.417278,0.2794026732444763,-0.19428710639476776,0.780478298664093
